#  X   Y
-0.771593   1.47194
-0.761593   1.47877
-0.751593   1.48487
-0.741593   1.49023
-0.731593   1.49485
-0.721593   1.49873
-0.711593   1.50186
-0.701593   1.50426
-0.691593   1.50592
-0.681593   1.50684
-0.671593   1.50703
-0.661593   1.50648
-0.651593   1.5052
-0.641593   1.50319
-0.631593   1.50045
-0.621593   1.49698
-0.611593   1.4928
-0.601593   1.48789
-0.591593   1.48228
-0.581593   1.47595
-0.571593   1.46892
-0.561593   1.46118
-0.551593   1.45276
-0.541593   1.44364
-0.531593   1.43383
-0.521593   1.42335
-0.511593   1.4122
-0.501593   1.40038
-0.491593   1.3879
-0.481593   1.37476
-0.471593   1.36099
-0.461593   1.34657
-0.451593   1.33152
-0.441593   1.31586
-0.431593   1.29958
-0.421593   1.28269
-0.411593   1.26521
-0.401593   1.24714
-0.391593   1.22849
-0.381593   1.20928
-0.371593   1.1895
-0.361593   1.16918
-0.351593   1.14832
-0.341593   1.12694
-0.331593   1.10503
-0.321593   1.08262
-0.311593   1.05972
-0.301593   1.03633
-0.291593   1.01246
-0.281593   0.988142
-0.271593   0.963371
-0.261593   0.938163
-0.251593   0.912531
-0.241593   0.886487
-0.231593   0.860044
-0.221593   0.833214
-0.211593   0.806011
-0.201593   0.778446
-0.191593   0.750535
-0.181593   0.722289
-0.171593   0.693722
-0.161593   0.664849
-0.151593   0.635682
-0.141593   0.606236
-0.131593   0.576525
-0.121593   0.546562
-0.111593   0.516362
-0.101593   0.485939
-0.0915927   0.455308
-0.0815927   0.424482
-0.0715927   0.393478
-0.0615927   0.362308
-0.0515927   0.330988
-0.0415927   0.299533
-0.0315927   0.267957
-0.0215927   0.236275
-0.0115927   0.204502
-0.00159265   0.172653
0.00840735   0.140743
0.0184073   0.108787
0.0284073   0.0767995
0.0384073   0.0447959
0.0484073   0.0127911
0.0584073   -0.0191998
0.0684073   -0.051162
0.0784073   -0.0830804
0.0884073   -0.11494
0.0984073   -0.146726
0.108407   -0.178424
0.118407   -0.210018
0.128407   -0.241494
0.138407   -0.272837
0.148407   -0.304032
0.158407   -0.335065
0.168407   -0.365921
0.178407   -0.396586
0.188407   -0.427045
0.198407   -0.457284
0.208407   -0.487289
0.218407   -0.517045
0.228407   -0.546539
0.238407   -0.575756
0.248407   -0.604684
0.258407   -0.633307
0.268407   -0.661613
0.278407   -0.689589
0.288407   -0.71722
0.298407   -0.744494
0.308407   -0.771398
0.318407   -0.797919
0.328407   -0.824044
0.338407   -0.849761
0.348407   -0.875058
0.358407   -0.899922
0.368407   -0.924341
0.378407   -0.948305
0.388407   -0.9718
0.398407   -0.994816
